against_bug,against_dark,against_dragon,against_electric,against_fairy,against_fight,against_fire,against_flying,against_ghost,against_grass,against_ground,against_ice,against_normal,against_poison,against_psychic,against_rock,against_steel,against_water,attack,base_egg_steps,base_happiness,base_total,capture_rate,defense,experience_growth,height_m,hp,percentage_male,pokedex_number,sp_attack,sp_defense,speed,type1,type2,weight_kg,generation,is_legendary
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,2.0,2.0,2.0,65.0,5120.0,70.0,325.0,190.0,85.0,1000000.0,0.3,50.0,50.0,557.0,35.0,35.0,55.0,0,15,14.5,5.0,0.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,2.0,2.0,2.0,105.0,5120.0,70.0,485.0,75.0,125.0,1000000.0,1.4,70.0,50.0,558.0,65.0,75.0,45.0,0,15,200.0,5.0,0.0
1.0,0.25,1.0,1.0,4.0,2.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,75.0,3840.0,35.0,348.0,180.0,70.0,1000000.0,0.6,50.0,50.0,559.0,35.0,70.0,48.0,1,5,11.8,5.0,0.0
1.0,0.25,1.0,1.0,4.0,2.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,90.0,3840.0,70.0,488.0,90.0,115.0,1000000.0,1.1,65.0,50.0,560.0,45.0,115.0,58.0,1,5,30.0,5.0,0.0
1.0,2.0,1.0,2.0,1.0,0.25,1.0,1.0,2.0,0.5,0.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,58.0,5120.0,70.0,490.0,45.0,80.0,1000000.0,1.4,72.0,50.0,561.0,103.0,80.0,97.0,14,7,14.0,5.0,0.0
0.5,2.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,1.0,30.0,6400.0,70.0,303.0,190.0,85.0,1000000.0,0.5,38.0,50.0,562.0,55.0,65.0,30.0,8,7,1.5,5.0,0.0
0.5,2.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,1.0,50.0,6400.0,70.0,483.0,90.0,145.0,1000000.0,1.7,58.0,50.0,563.0,95.0,105.0,30.0,8,7,76.5,5.0,0.0
1.0,1.0,1.0,2.0,1.0,2.0,0.25,0.5,1.0,4.0,2.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,78.0,7680.0,70.0,355.0,45.0,103.0,1000000.0,0.7,54.0,88.1,564.0,53.0,45.0,22.0,17,15,16.5,5.0,0.0
1.0,1.0,1.0,2.0,1.0,2.0,0.25,0.5,1.0,4.0,2.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,108.0,7680.0,70.0,495.0,45.0,133.0,1000000.0,1.2,74.0,88.1,565.0,83.0,65.0,32.0,17,15,81.0,5.0,0.0
0.5,1.0,1.0,2.0,1.0,1.0,0.5,0.5,1.0,1.0,0.0,2.0,0.5,0.5,1.0,2.0,2.0,2.0,112.0,7680.0,70.0,401.0,45.0,45.0,1000000.0,0.5,55.0,88.1,566.0,74.0,45.0,70.0,15,7,9.5,5.0,0.0
0.5,1.0,1.0,2.0,1.0,1.0,0.5,0.5,1.0,1.0,0.0,2.0,0.5,0.5,1.0,2.0,2.0,2.0,140.0,7680.0,70.0,567.0,45.0,65.0,1000000.0,1.4,75.0,88.1,567.0,112.0,65.0,110.0,15,7,32.0,5.0,0.0
0.5,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,0.5,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,50.0,5120.0,70.0,329.0,190.0,62.0,1000000.0,0.6,50.0,50.0,568.0,40.0,62.0,65.0,13,7,31.0,5.0,0.0
0.5,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,0.5,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,95.0,5120.0,70.0,474.0,60.0,82.0,1000000.0,1.9,80.0,50.0,569.0,60.0,82.0,75.0,13,7,107.3,5.0,0.0
2.0,0.5,1.0,1.0,2.0,2.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,65.0,6400.0,70.0,330.0,75.0,40.0,1059860.0,0.7,40.0,88.1,570.0,80.0,40.0,65.0,1,7,12.5,5.0,0.0
2.0,0.5,1.0,1.0,2.0,2.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,105.0,5120.0,70.0,510.0,45.0,60.0,1059860.0,1.6,60.0,88.1,571.0,120.0,60.0,105.0,1,7,81.1,5.0,0.0
1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0,3840.0,70.0,300.0,255.0,40.0,800000.0,0.4,55.0,24.6,572.0,40.0,40.0,75.0,12,7,5.8,5.0,0.0
1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,95.0,3840.0,70.0,470.0,60.0,60.0,800000.0,0.5,75.0,24.6,573.0,65.0,60.0,115.0,12,7,7.5,5.0,0.0
2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,30.0,5120.0,70.0,290.0,200.0,50.0,1059860.0,0.4,45.0,24.6,574.0,55.0,65.0,45.0,14,7,5.8,5.0,0.0
2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,45.0,5120.0,70.0,390.0,100.0,70.0,1059860.0,0.7,60.0,24.6,575.0,75.0,85.0,55.0,14,7,18.0,5.0,0.0
2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,55.0,5120.0,70.0,490.0,50.0,95.0,1059860.0,1.5,70.0,24.6,576.0,95.0,110.0,65.0,14,7,44.0,5.0,0.0
2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,30.0,5120.0,70.0,290.0,200.0,40.0,1059860.0,0.3,45.0,50.0,577.0,105.0,50.0,20.0,14,7,1.0,5.0,0.0
2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,40.0,5120.0,70.0,370.0,100.0,50.0,1059860.0,0.6,65.0,50.0,578.0,125.0,60.0,30.0,14,7,8.0,5.0,0.0
2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,65.0,5120.0,70.0,490.0,50.0,75.0,1059860.0,1.0,110.0,50.0,579.0,125.0,85.0,30.0,14,7,20.1,5.0,0.0
0.5,1.0,1.0,4.0,1.0,0.5,0.5,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.5,0.5,44.0,5120.0,70.0,305.0,190.0,50.0,1000000.0,0.5,62.0,50.0,580.0,44.0,50.0,55.0,17,7,5.5,5.0,0.0
0.5,1.0,1.0,4.0,1.0,0.5,0.5,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.5,0.5,87.0,5120.0,70.0,473.0,45.0,63.0,1000000.0,1.3,75.0,50.0,581.0,87.0,63.0,98.0,17,7,24.2,5.0,0.0
1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,2.0,2.0,1.0,50.0,5120.0,70.0,305.0,255.0,50.0,1250000.0,0.4,36.0,50.0,582.0,65.0,60.0,44.0,11,7,5.7,5.0,0.0
1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,2.0,2.0,1.0,65.0,5120.0,70.0,395.0,120.0,65.0,1250000.0,1.1,51.0,50.0,583.0,80.0,75.0,59.0,11,7,41.0,5.0,0.0
1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,2.0,2.0,1.0,95.0,5120.0,70.0,535.0,45.0,85.0,1250000.0,1.3,71.0,50.0,584.0,110.0,95.0,79.0,11,7,57.5,5.0,0.0
2.0,1.0,1.0,0.5,1.0,2.0,2.0,2.0,0.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,60.0,5120.0,70.0,335.0,190.0,50.0,1000000.0,0.6,60.0,50.0,585.0,40.0,50.0,75.0,12,9,19.5,5.0,0.0
2.0,1.0,1.0,0.5,1.0,2.0,2.0,2.0,0.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,100.0,5120.0,70.0,475.0,75.0,70.0,1000000.0,1.9,80.0,50.0,586.0,60.0,70.0,95.0,12,9,92.5,5.0,0.0
0.5,1.0,1.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,0.5,1.0,75.0,5120.0,70.0,428.0,200.0,60.0,1000000.0,0.4,55.0,50.0,587.0,75.0,60.0,103.0,3,7,5.0,5.0,0.0
1.0,1.0,1.0,1.0,1.0,0.5,2.0,2.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,75.0,3840.0,70.0,315.0,200.0,45.0,1000000.0,0.5,50.0,50.0,588.0,40.0,45.0,60.0,0,7,5.9,5.0,0.0
0.5,1.0,0.5,1.0,0.5,1.0,4.0,1.0,1.0,0.25,1.0,0.5,0.5,0.0,0.5,1.0,0.5,1.0,135.0,3840.0,70.0,495.0,75.0,105.0,1000000.0,1.0,70.0,50.0,589.0,60.0,105.0,20.0,0,16,33.0,5.0,0.0
1.0,1.0,1.0,0.5,0.5,0.5,2.0,2.0,1.0,0.25,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.5,55.0,5120.0,70.0,294.0,190.0,45.0,1000000.0,0.2,69.0,50.0,590.0,55.0,55.0,15.0,9,13,1.0,5.0,0.0
1.0,1.0,1.0,0.5,0.5,0.5,2.0,2.0,1.0,0.25,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.5,85.0,5120.0,70.0,464.0,75.0,70.0,1000000.0,0.6,114.0,50.0,591.0,85.0,80.0,30.0,9,13,10.5,5.0,0.0
0.5,2.0,1.0,2.0,1.0,0.0,0.5,1.0,2.0,2.0,1.0,0.5,0.0,0.5,1.0,1.0,0.5,0.5,40.0,5120.0,70.0,335.0,190.0,50.0,1000000.0,1.2,55.0,50.0,592.0,65.0,85.0,40.0,17,8,33.0,5.0,0.0
0.5,2.0,1.0,2.0,1.0,0.0,0.5,1.0,2.0,2.0,1.0,0.5,0.0,0.5,1.0,1.0,0.5,0.5,60.0,5120.0,70.0,480.0,60.0,70.0,1000000.0,2.2,100.0,50.0,593.0,85.0,105.0,60.0,17,8,135.0,5.0,0.0
1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,75.0,10240.0,70.0,470.0,75.0,80.0,800000.0,1.2,165.0,50.0,594.0,40.0,45.0,65.0,17,7,31.6,5.0,0.0
1.0,1.0,1.0,0.5,1.0,0.5,2.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,47.0,5120.0,70.0,319.0,190.0,50.0,1000000.0,0.1,50.0,50.0,595.0,57.0,50.0,65.0,0,3,0.6,5.0,0.0
1.0,1.0,1.0,0.5,1.0,0.5,2.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,77.0,5120.0,70.0,472.0,75.0,60.0,1000000.0,0.8,70.0,50.0,596.0,97.0,60.0,108.0,0,3,14.3,5.0,0.0
1.0,1.0,0.5,0.5,0.5,2.0,4.0,1.0,1.0,0.25,1.0,1.0,0.5,0.0,0.5,0.5,0.5,0.5,50.0,5120.0,70.0,305.0,255.0,91.0,1000000.0,0.6,44.0,50.0,597.0,24.0,86.0,10.0,9,16,18.8,5.0,0.0
1.0,1.0,0.5,0.5,0.5,2.0,4.0,1.0,1.0,0.25,1.0,1.0,0.5,0.0,0.5,0.5,0.5,0.5,94.0,5120.0,70.0,489.0,90.0,131.0,1000000.0,1.0,74.0,50.0,598.0,54.0,116.0,20.0,9,16,110.0,5.0,0.0
0.5,1.0,0.5,1.0,0.5,2.0,2.0,0.5,1.0,0.5,2.0,0.5,0.5,0.0,0.5,0.5,0.5,1.0,55.0,5120.0,70.0,300.0,130.0,70.0,1059860.0,0.3,40.0,55.15576102418208,599.0,45.0,60.0,30.0,16,7,21.0,5.0,0.0
0.5,1.0,0.5,1.0,0.5,2.0,2.0,0.5,1.0,0.5,2.0,0.5,0.5,0.0,0.5,0.5,0.5,1.0,80.0,5120.0,70.0,440.0,60.0,95.0,1059860.0,0.6,60.0,55.15576102418208,600.0,70.0,85.0,50.0,16,7,51.0,5.0,0.0
0.5,1.0,0.5,1.0,0.5,2.0,2.0,0.5,1.0,0.5,2.0,0.5,0.5,0.0,0.5,0.5,0.5,1.0,100.0,5120.0,70.0,520.0,30.0,115.0,1059860.0,0.6,60.0,55.15576102418208,601.0,70.0,85.0,90.0,16,7,81.0,5.0,0.0
1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,55.0,5120.0,70.0,275.0,190.0,40.0,1250000.0,0.2,35.0,50.0,602.0,45.0,40.0,60.0,3,7,0.3,5.0,0.0
1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,85.0,5120.0,70.0,405.0,60.0,70.0,1250000.0,1.2,65.0,50.0,603.0,75.0,70.0,40.0,3,7,22.0,5.0,0.0
1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,115.0,5120.0,70.0,515.0,30.0,80.0,1250000.0,2.1,85.0,50.0,604.0,105.0,80.0,50.0,3,7,80.5,5.0,0.0
2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,55.0,5120.0,70.0,335.0,255.0,55.0,1000000.0,0.5,55.0,50.0,605.0,85.0,55.0,30.0,14,7,9.0,5.0,0.0
2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,75.0,5120.0,70.0,485.0,90.0,75.0,1000000.0,1.0,75.0,50.0,606.0,125.0,95.0,40.0,14,7,34.5,5.0,0.0
0.25,2.0,1.0,1.0,0.5,0.0,0.5,1.0,2.0,0.5,2.0,0.5,0.0,0.5,1.0,2.0,0.5,2.0,30.0,5120.0,70.0,275.0,190.0,55.0,1059860.0,0.3,50.0,50.0,607.0,65.0,55.0,20.0,8,6,3.1,5.0,0.0
0.25,2.0,1.0,1.0,0.5,0.0,0.5,1.0,2.0,0.5,2.0,0.5,0.0,0.5,1.0,2.0,0.5,2.0,40.0,5120.0,70.0,370.0,90.0,60.0,1059860.0,0.6,60.0,50.0,608.0,95.0,60.0,55.0,8,6,13.0,5.0,0.0
0.25,2.0,1.0,1.0,0.5,0.0,0.5,1.0,2.0,0.5,2.0,0.5,0.0,0.5,1.0,2.0,0.5,2.0,55.0,5120.0,70.0,520.0,45.0,90.0,1059860.0,1.0,60.0,50.0,609.0,145.0,90.0,80.0,8,6,34.3,5.0,0.0
1.0,1.0,2.0,0.5,2.0,1.0,0.5,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,87.0,10240.0,35.0,320.0,75.0,60.0,1250000.0,0.6,46.0,50.0,610.0,30.0,40.0,57.0,2,7,18.0,5.0,0.0
1.0,1.0,2.0,0.5,2.0,1.0,0.5,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,117.0,10240.0,35.0,410.0,60.0,70.0,1250000.0,1.0,66.0,50.0,611.0,40.0,50.0,67.0,2,7,36.0,5.0,0.0
1.0,1.0,2.0,0.5,2.0,1.0,0.5,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,147.0,10240.0,35.0,540.0,45.0,90.0,1250000.0,1.8,76.0,50.0,612.0,60.0,70.0,97.0,2,7,105.5,5.0,0.0
1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,2.0,2.0,1.0,70.0,5120.0,70.0,305.0,120.0,40.0,1000000.0,0.5,55.0,50.0,613.0,60.0,40.0,40.0,11,7,8.5,5.0,0.0
1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,2.0,2.0,1.0,130.0,5120.0,70.0,505.0,60.0,80.0,1000000.0,2.6,95.0,50.0,614.0,70.0,80.0,50.0,11,7,260.0,5.0,0.0
1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,2.0,2.0,1.0,50.0,6400.0,70.0,515.0,25.0,50.0,1000000.0,1.1,80.0,55.15576102418208,615.0,95.0,135.0,105.0,11,7,148.0,5.0,0.0
1.0,1.0,1.0,1.0,1.0,0.5,2.0,2.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,40.0,3840.0,70.0,305.0,200.0,85.0,1000000.0,0.4,50.0,50.0,616.0,40.0,65.0,25.0,0,7,7.7,5.0,0.0
1.0,1.0,1.0,1.0,1.0,0.5,2.0,2.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,70.0,3840.0,70.0,495.0,75.0,40.0,1000000.0,0.8,80.0,50.0,617.0,100.0,60.0,145.0,0,7,25.3,5.0,0.0
1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5,1.0,2.0,2.0,2.0,1.0,0.5,1.0,0.5,0.5,2.0,66.0,5120.0,70.0,471.0,75.0,84.0,1000000.0,0.7,109.0,50.0,618.0,81.0,99.0,32.0,10,3,11.0,5.0,0.0
0.5,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,85.0,6400.0,70.0,350.0,180.0,50.0,1059860.0,0.9,45.0,50.0,619.0,55.0,50.0,65.0,5,7,20.0,5.0,0.0
0.5,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,125.0,6400.0,70.0,510.0,45.0,60.0,1059860.0,1.4,65.0,50.0,620.0,95.0,60.0,105.0,5,7,35.5,5.0,0.0
1.0,1.0,2.0,0.5,2.0,1.0,0.5,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,120.0,7680.0,70.0,485.0,45.0,90.0,1000000.0,1.6,77.0,50.0,621.0,60.0,90.0,48.0,2,7,139.0,5.0,0.0
0.5,2.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,0.0,0.25,1.0,0.5,1.0,2.0,74.0,6400.0,70.0,303.0,190.0,50.0,1000000.0,1.0,59.0,55.15576102418208,622.0,35.0,50.0,35.0,10,8,92.0,5.0,0.0
0.5,2.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,0.0,0.25,1.0,0.5,1.0,2.0,124.0,6400.0,70.0,483.0,90.0,80.0,1000000.0,2.8,89.0,55.15576102418208,623.0,55.0,80.0,55.0,10,8,330.0,5.0,0.0
1.0,0.5,0.5,1.0,1.0,4.0,2.0,0.5,0.5,0.5,2.0,0.5,0.5,0.0,0.0,0.5,0.5,1.0,85.0,5120.0,35.0,340.0,120.0,70.0,1000000.0,0.5,45.0,50.0,624.0,40.0,40.0,60.0,1,16,10.2,5.0,0.0
1.0,0.5,0.5,1.0,1.0,4.0,2.0,0.5,0.5,0.5,2.0,0.5,0.5,0.0,0.0,0.5,0.5,1.0,125.0,5120.0,35.0,490.0,45.0,100.0,1000000.0,1.6,65.0,50.0,625.0,60.0,70.0,70.0,1,16,70.0,5.0,0.0
1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,110.0,5120.0,70.0,490.0,45.0,95.0,1000000.0,1.6,95.0,50.0,626.0,40.0,95.0,55.0,12,7,94.6,5.0,0.0
0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,83.0,5120.0,70.0,350.0,190.0,50.0,1250000.0,0.5,70.0,100.0,627.0,37.0,50.0,60.0,12,7,10.5,5.0,0.0
0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,123.0,5120.0,70.0,510.0,60.0,75.0,1250000.0,1.5,100.0,100.0,628.0,57.0,75.0,80.0,12,7,41.0,5.0,0.0
1.0,0.5,1.0,2.0,2.0,1.0,1.0,1.0,0.5,0.5,0.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,55.0,5120.0,35.0,370.0,190.0,75.0,1250000.0,0.5,70.0,0.0,629.0,45.0,65.0,60.0,1,7,9.0,5.0,0.0
1.0,0.5,1.0,2.0,2.0,1.0,1.0,1.0,0.5,0.5,0.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,65.0,5120.0,35.0,510.0,60.0,105.0,1250000.0,1.2,110.0,0.0,630.0,55.0,95.0,80.0,1,7,39.5,5.0,0.0
0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,97.0,5120.0,70.0,484.0,90.0,66.0,1000000.0,1.4,85.0,50.0,631.0,105.0,66.0,65.0,6,7,58.0,5.0,0.0
0.5,1.0,0.5,1.0,0.5,1.0,4.0,1.0,1.0,0.25,1.0,0.5,0.5,0.0,0.5,1.0,0.5,1.0,109.0,5120.0,70.0,484.0,90.0,112.0,1000000.0,0.3,58.0,50.0,632.0,48.0,48.0,109.0,0,16,33.0,5.0,0.0
2.0,0.5,2.0,0.5,4.0,2.0,0.5,1.0,0.5,0.5,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.5,65.0,10240.0,35.0,300.0,45.0,50.0,1250000.0,0.8,52.0,50.0,633.0,45.0,50.0,38.0,1,2,17.3,5.0,0.0
2.0,0.5,2.0,0.5,4.0,2.0,0.5,1.0,0.5,0.5,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.5,85.0,10240.0,35.0,420.0,45.0,70.0,1250000.0,1.4,72.0,50.0,634.0,65.0,70.0,58.0,1,2,50.0,5.0,0.0
2.0,0.5,2.0,0.5,4.0,2.0,0.5,1.0,0.5,0.5,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.5,105.0,10240.0,35.0,600.0,45.0,90.0,1250000.0,1.8,92.0,50.0,635.0,125.0,90.0,98.0,1,2,160.0,5.0,0.0
0.5,1.0,1.0,1.0,0.5,0.5,1.0,2.0,1.0,0.25,1.0,0.5,1.0,1.0,1.0,4.0,0.5,2.0,85.0,10240.0,70.0,360.0,45.0,55.0,1250000.0,1.1,55.0,50.0,636.0,50.0,55.0,60.0,0,6,28.8,5.0,0.0
0.5,1.0,1.0,1.0,0.5,0.5,1.0,2.0,1.0,0.25,1.0,0.5,1.0,1.0,1.0,4.0,0.5,2.0,60.0,10240.0,70.0,550.0,15.0,65.0,1250000.0,1.6,85.0,50.0,637.0,135.0,105.0,100.0,0,6,46.0,5.0,0.0
0.25,0.5,0.5,1.0,1.0,2.0,2.0,1.0,1.0,0.5,2.0,0.5,0.5,0.0,1.0,0.25,0.5,1.0,90.0,20480.0,35.0,580.0,3.0,129.0,1250000.0,2.1,91.0,55.15576102418208,638.0,90.0,72.0,108.0,16,5,250.0,5.0,1.0
0.5,0.5,1.0,1.0,2.0,2.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,0.5,2.0,2.0,129.0,20480.0,35.0,580.0,3.0,90.0,1250000.0,1.9,91.0,55.15576102418208,639.0,72.0,90.0,108.0,15,5,260.0,5.0,1.0
1.0,0.5,1.0,0.5,2.0,1.0,2.0,4.0,1.0,0.5,0.5,2.0,1.0,2.0,2.0,0.5,1.0,0.5,90.0,20480.0,35.0,580.0,3.0,72.0,1250000.0,2.0,91.0,55.15576102418208,640.0,90.0,129.0,108.0,9,5,200.0,5.0,1.0
0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,100.0,30720.0,90.0,580.0,3.0,80.0,1250000.0,1.5,79.0,100.0,641.0,110.0,90.0,121.0,7,7,63.0,5.0,1.0
0.5,1.0,1.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,0.5,1.0,105.0,30720.0,90.0,580.0,3.0,70.0,1250000.0,1.5,79.0,100.0,642.0,145.0,80.0,101.0,3,7,61.0,5.0,1.0
0.5,1.0,2.0,0.5,1.0,1.0,0.25,1.0,1.0,0.25,2.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,120.0,30720.0,0.0,680.0,3.0,100.0,1250000.0,3.2,100.0,55.15576102418208,643.0,150.0,120.0,90.0,2,6,330.0,5.0,1.0
1.0,1.0,2.0,0.25,2.0,1.0,0.5,0.5,1.0,0.5,2.0,2.0,1.0,1.0,1.0,1.0,0.5,0.5,150.0,30720.0,0.0,680.0,3.0,120.0,1250000.0,2.9,100.0,55.15576102418208,644.0,120.0,100.0,90.0,2,3,345.0,5.0,1.0
0.5,1.0,1.0,0.0,1.0,0.5,1.0,1.0,1.0,1.0,0.0,4.0,1.0,0.5,1.0,1.0,1.0,2.0,145.0,30720.0,90.0,600.0,3.0,90.0,1250000.0,1.5,89.0,100.0,645.0,105.0,80.0,91.0,10,7,68.0,5.0,1.0
1.0,1.0,2.0,0.5,2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,120.0,30720.0,0.0,700.0,3.0,90.0,1250000.0,3.0,125.0,55.15576102418208,646.0,170.0,100.0,95.0,2,11,325.0,5.0,1.0
0.5,0.5,1.0,2.0,2.0,1.0,0.5,2.0,1.0,2.0,1.0,0.5,1.0,1.0,2.0,0.5,0.5,0.5,72.0,20480.0,35.0,580.0,3.0,90.0,1250000.0,1.4,91.0,55.15576102418208,647.0,129.0,90.0,108.0,17,5,48.5,5.0,1.0
2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,128.0,30720.0,100.0,600.0,3.0,90.0,1250000.0,0.6,100.0,55.15576102418208,648.0,77.0,77.0,128.0,12,14,6.5,5.0,1.0
0.5,1.0,0.5,1.0,0.5,1.0,4.0,1.0,1.0,0.25,1.0,0.5,0.5,0.0,0.5,1.0,0.5,1.0,120.0,30720.0,0.0,600.0,3.0,95.0,1250000.0,1.5,71.0,55.15576102418208,649.0,120.0,95.0,99.0,0,16,82.5,5.0,1.0
